,Date,Open,High,Low,Close,Adj Close,Volume
737,2017-01-07,903.487,908.585022,823.55603,908.585022,908.585022,279550016
738,2017-01-08,908.174988,942.723999,887.249023,911.198975,911.198975,158715008
739,2017-01-09,913.244019,913.685974,879.807007,902.828003,902.828003,141876992
740,2017-01-10,902.440002,914.872986,901.059998,907.679016,907.679016,115808000
741,2017-01-11,908.11499,919.447998,762.765015,777.757019,777.757019,310928992
742,2017-01-12,775.177979,826.245972,755.755981,804.833984,804.833984,222326000
743,2017-01-13,803.737,829.000977,780.002991,823.984009,823.984009,168968000
744,2017-01-14,825.142029,835.085022,812.455994,818.411987,818.411987,93063296
745,2017-01-15,818.142029,823.307007,812.870972,821.797974,821.797974,71013600
746,2017-01-16,821.78302,834.530029,820.270996,831.533997,831.533997,82755200
747,2017-01-17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008
748,2017-01-18,909.372986,917.499023,858.304016,886.617981,886.617981,225676992
749,2017-01-19,888.335022,904.614014,884.338013,899.072998,899.072998,105625000
750,2017-01-20,898.171997,899.39801,887.007996,895.026001,895.026001,86728400
751,2017-01-21,895.549011,927.367004,895.534973,921.789001,921.789001,111158000
752,2017-01-22,922.205017,937.525024,897.564026,924.672974,924.672974,116573000
753,2017-01-23,925.499023,928.265991,916.737976,921.012024,921.012024,73588600
754,2017-01-24,910.677002,924.14502,892.286011,892.687012,892.687012,111349000
755,2017-01-25,891.924011,903.252014,891.687012,901.541992,901.541992,120831000
756,2017-01-26,902.39502,919.325989,902.223999,917.585999,917.585999,131958000
757,2017-01-27,918.359009,923.223022,915.846008,919.75,919.75,125594000
758,2017-01-28,919.810974,923.911011,919.810974,921.590027,921.590027,68979600
759,2017-01-29,922.067017,923.41803,919.14801,919.495972,919.495972,60851700
760,2017-01-30,920.151001,923.047974,919.473999,920.382019,920.382019,78227296
761,2017-01-31,920.958984,972.018982,920.958984,970.403015,970.403015,164582000
762,2017-02-01,970.940979,989.114014,970.742004,989.02301,989.02301,150110000
763,2017-02-02,990.000977,1013.52002,983.221008,1011.799988,1011.799988,145820992
764,2017-02-03,1011.460022,1033.869995,1008.789978,1029.910034,1029.910034,201278000
765,2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024,155064000
766,2017-02-05,1043.52002,1043.630005,1022.369995,1027.339966,1027.339966,114208000
767,2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024,111762000
768,2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976,146007008
769,2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946,201855008
770,2017-02-09,1064.699951,1088.98999,953.343994,994.382996,994.382996,407220000
771,2017-02-10,995.632019,998.905029,946.690979,988.674011,988.674011,190452000
772,2017-02-11,988.89801,1009.289978,982.830017,1004.450012,1004.450012,102261000
773,2017-02-12,1003.52002,1004.76001,996.921021,999.18103,999.18103,67530000
774,2017-02-13,998.88501,1002.099976,976.002014,990.642029,990.642029,100607000
775,2017-02-14,991.734985,1011.51001,986.471008,1004.549988,1004.549988,137946000
776,2017-02-15,1006.210022,1008.840027,1001.580017,1007.47998,1007.47998,89759400
777,2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000
778,2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000
779,2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504
780,2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995,77423296
781,2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998,109478000
782,2017-02-21,1079.280029,1117.25,1076.930054,1115.300049,1115.300049,186868992
783,2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000
784,2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971,189454000
785,2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008
786,2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992
787,2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951,116486000
788,2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971,131570000
789,2017-02-28,1180.719971,1193.25,1171.819946,1179.969971,1179.969971,184956000
790,2017-03-01,1180.040039,1222.5,1179.689941,1222.5,1222.5,229056992
791,2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001,368275008
792,2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999,315739008
793,2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024,183270000
794,2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000
795,2017-03-06,1267.469971,1276.0,1264.599976,1272.829956,1272.829956,153656992
796,2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000
797,2017-03-08,1223.22998,1232.160034,1148.079956,1150.0,1150.0,332603008
798,2017-03-09,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999,212283008
799,2017-03-10,1189.359985,1270.469971,1077.25,1116.719971,1116.719971,563795968
800,2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000
801,2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005,227176000
802,2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992
803,2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,1240.0,245306000
804,2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,1249.609985,297804992
805,2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059,638568000
806,2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998,706598976
807,2017-03-18,1099.689941,1114.069946,957.655029,973.817993,973.817993,621302016
808,2017-03-19,976.72998,1069.910034,976.72998,1036.73999,1036.73999,406648000
809,2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998,286529984
810,2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008
811,2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015,380840992
812,2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966,248540000
813,2017-03-24,1038.449951,1040.469971,934.357971,937.52002,937.52002,491038016
814,2017-03-25,936.539978,975.760986,903.713013,972.778992,972.778992,435803008
815,2017-03-26,974.015015,1007.960022,954.185974,966.724976,966.724976,303668000
816,2017-03-27,972.054993,1046.400024,971.984009,1045.77002,1045.77002,372535008
817,2017-03-28,1044.579956,1064.650024,1027.72998,1047.150024,1047.150024,326332000
818,2017-03-29,1046.079956,1055.130005,1015.880005,1039.969971,1039.969971,298457984
819,2017-03-30,1042.209961,1049.290039,1020.039978,1026.430054,1026.430054,352968992
820,2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039,447287008
821,2017-04-01,1071.709961,1091.719971,1061.089966,1080.5,1080.5,289633984
822,2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044,514187008
823,2017-04-03,1102.949951,1151.73999,1102.949951,1143.810059,1143.810059,580444032
824,2017-04-04,1145.52002,1156.439941,1120.52002,1133.25,1133.25,436310016
825,2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029,414784000
826,2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054,511222016
827,2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024,317022016
828,2017-04-08,1172.650024,1184.97998,1162.579956,1175.949951,1175.949951,209312000
829,2017-04-09,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995,242343008
830,2017-04-10,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005,215883008
831,2017-04-11,1187.459961,1208.069946,1187.459961,1205.01001,1205.01001,216182000
832,2017-04-12,1204.810059,1207.140015,1196.76001,1200.369995,1200.369995,288702016
833,2017-04-13,1201.02002,1205.890015,1156.439941,1169.280029,1169.280029,351968992
834,2017-04-14,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039,254827008
835,2017-04-15,1167.300049,1188.0,1164.959961,1172.52002,1172.52002,203559008
836,2017-04-16,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941,183231008
837,2017-04-17,1183.25,1194.900024,1172.650024,1193.910034,1193.910034,253206000
838,2017-04-18,1193.77002,1217.569946,1193.77002,1211.670044,1211.670044,270524000
839,2017-04-19,1212.130005,1215.51001,1205.079956,1210.290039,1210.290039,288060992
840,2017-04-20,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956,315108000
841,2017-04-21,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049,272167008
842,2017-04-22,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961,249320000
843,2017-04-23,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961,258951008
844,2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024,235806000
845,2017-04-25,1250.449951,1267.579956,1249.969971,1265.48999,1265.48999,242556000
846,2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,1281.079956,329631008
847,2017-04-27,1281.880005,1319.699951,1281.300049,1317.72998,1317.72998,449196992
848,2017-04-28,1317.73999,1331.280029,1292.369995,1316.47998,1316.47998,527488992
849,2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039,422705984
850,2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015,413115008
851,2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976,713624000
852,2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946,477337984
853,2017-05-03,1453.780029,1492.77002,1447.48999,1490.089966,1490.089966,583795968
854,2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044,933548992
855,2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951,946035968
856,2017-05-06,1556.810059,1578.800049,1542.5,1578.800049,1578.800049,582529984
857,2017-05-07,1579.469971,1596.719971,1559.76001,1596.709961,1596.709961,1080029952
858,2017-05-08,1596.920044,1723.349976,1596.920044,1723.349976,1723.349976,1340320000
859,2017-05-09,1723.890015,1833.48999,1716.300049,1755.359985,1755.359985,1167920000
860,2017-05-10,1756.52002,1788.439941,1719.099976,1787.130005,1787.130005,915723008
861,2017-05-11,1780.369995,1873.930054,1755.349976,1848.569946,1848.569946,799489984
862,2017-05-12,1845.76001,1856.150024,1694.01001,1724.23999,1724.23999,740984000
863,2017-05-13,1723.119995,1812.98999,1651.079956,1804.910034,1804.910034,579635008
864,2017-05-14,1800.859985,1831.420044,1776.619995,1808.910034,1808.910034,437196000
865,2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054,731529024
866,2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951,959044992
867,2017-05-17,1726.72998,1864.050049,1661.910034,1839.089966,1839.089966,1064729984
868,2017-05-18,1818.699951,1904.47998,1807.119995,1888.650024,1888.650024,894321024
869,2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1987.709961,1157289984
870,2017-05-20,1984.23999,2084.72998,1974.920044,2084.72998,2084.72998,961336000
871,2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,2041.199951,1147859968
872,2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032
873,2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,2320.419922,1378749952
874,2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893,1725379968
875,2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998,2406700032
876,2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922,1763480064
877,2017-05-27,2196.27002,2260.199951,1855.829956,2038.869995,2038.869995,1700480000
878,2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968
879,2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024
880,2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048
881,2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952
882,2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883,1653180032
883,2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016
884,2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016
885,2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000
886,2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952
887,2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984
888,2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912,1517709952
889,2017-06-08,2720.48999,2815.300049,2670.949951,2805.620117,2805.620117,1281170048
890,2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059,1348950016
891,2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961,2018889984
892,2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000
893,2017-06-12,2953.219971,2997.26001,2518.560059,2659.629883,2659.629883,2569530112
894,2017-06-13,2680.909912,2789.040039,2650.379883,2717.02002,2717.02002,1781200000
895,2017-06-14,2716.879883,2786.830078,2412.939941,2506.370117,2506.370117,1696560000
896,2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078,2026259968
897,2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059,1195190016
898,2017-06-17,2514.01001,2685.189941,2484.959961,2655.879883,2655.879883,1534509952
899,2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039,1178659968
900,2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098,1446840064
901,2017-06-20,2591.26001,2763.449951,2589.820068,2721.790039,2721.790039,1854189952
902,2017-06-21,2709.429932,2772.01001,2660.399902,2689.100098,2689.100098,1626579968
903,2017-06-22,2691.030029,2723.73999,2642.360107,2705.409912,2705.409912,1097939968
904,2017-06-23,2707.340088,2765.169922,2706.370117,2744.909912,2744.909912,961318976
905,2017-06-24,2738.52002,2757.939941,2583.189941,2608.719971,2608.719971,982750016
906,2017-06-25,2607.25,2682.26001,2552.120117,2589.409912,2589.409912,1161100032
907,2017-06-26,2590.570068,2615.25,2376.290039,2478.449951,2478.449951,1663280000
908,2017-06-27,2478.449951,2552.449951,2332.98999,2552.449951,2552.449951,1489789952
909,2017-06-28,2553.030029,2603.97998,2484.419922,2574.790039,2574.790039,1183869952
910,2017-06-29,2567.560059,2588.830078,2510.47998,2539.320068,2539.320068,949979008
911,2017-06-30,2539.23999,2559.25,2478.429932,2480.840088,2480.840088,860273024
912,2017-07-01,2492.600098,2515.27002,2419.22998,2434.550049,2434.550049,779913984
913,2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971,803747008
914,2017-07-03,2498.560059,2595.0,2480.469971,2564.060059,2564.060059,964112000
915,2017-07-04,2561.0,2631.590088,2559.350098,2601.639893,2601.639893,985516032
916,2017-07-05,2602.870117,2622.649902,2538.550049,2601.98999,2601.98999,941566016
917,2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059,761956992
918,2017-07-07,2608.590088,2916.139893,2498.870117,2518.659912,2518.659912,917411968
919,2017-07-08,2520.27002,2571.340088,2492.310059,2571.340088,2571.340088,733329984
920,2017-07-09,2572.610107,2635.48999,2517.590088,2518.439941,2518.439941,527856000
921,2017-07-10,2525.25,2537.159912,2321.129883,2372.560059,2372.560059,1111200000
922,2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039,1329760000
923,2017-07-12,2332.77002,2423.709961,2275.139893,2398.840088,2398.840088,1117410048
924,2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902,835769984
925,2017-07-14,2360.590088,2363.25,2183.219971,2233.340088,2233.340088,882502976
926,2017-07-15,2230.120117,2231.139893,1990.410034,1998.859985,1998.859985,993608000
927,2017-07-16,1991.97998,2058.77002,1843.030029,1929.819946,1929.819946,1182870016
928,2017-07-17,1932.619995,2230.48999,1932.619995,2228.409912,2228.409912,1201760000
929,2017-07-18,2233.52002,2387.610107,2164.77002,2318.879883,2318.879883,1512450048
930,2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932,1245100032
931,2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032
932,2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001,1489449984
933,2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117,1177129984
934,2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000
935,2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107,866473984
936,2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,2576.47998,1460089984
937,2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951,937404032
938,2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000
939,2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001,1380099968
940,2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951,803745984
941,2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976
942,2017-07-31,2763.23999,2889.620117,2720.610107,2875.340088,2875.340088,860574976
943,2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001,1324669952
944,2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922,1094950016
945,2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998,804796992
946,2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000
947,2017-08-05,2897.629883,3290.01001,2874.830078,3252.909912,3252.909912,1945699968
948,2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016
949,2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941,1482279936
950,2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941,1752760064
951,2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971,1468960000
952,2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029,1515110016
953,2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117,2021190016
954,2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961,2219589888
955,2017-08-13,3880.040039,4208.390137,3857.800049,4073.26001,4073.26001,3159089920
956,2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920
957,2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048
958,2017-08-16,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883,2272039936
959,2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872
960,2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080
961,2017-08-19,4137.75,4243.259766,3970.550049,4193.700195,4193.700195,2975820032
962,2017-08-20,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912,2109769984
963,2017-08-21,4090.47998,4109.140137,3988.600098,4001.73999,4001.73999,2800890112
964,2017-08-22,3998.350098,4128.759766,3674.580078,4100.52002,4100.52002,3764239872
965,2017-08-23,4089.01001,4255.779785,4078.409912,4151.52002,4151.52002,2369819904
966,2017-08-24,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176,2037750016
967,2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048
968,2017-08-26,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902,1511609984
969,2017-08-27,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883,1537459968
970,2017-08-28,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156,1959330048
971,2017-08-29,4389.209961,4625.680176,4352.129883,4579.02002,4579.02002,2486080000
972,2017-08-30,4570.359863,4626.52002,4471.410156,4565.299805,4565.299805,1937849984
973,2017-08-31,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137,1944930048
974,2017-09-01,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766,2599079936
975,2017-09-02,4901.419922,4975.040039,4469.240234,4578.77002,4578.77002,2722139904
976,2017-09-03,4585.27002,4714.080078,4417.589844,4582.959961,4582.959961,1933190016
977,2017-09-04,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059,2987330048
978,2017-09-05,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785,2697969920
979,2017-09-06,4376.589844,4617.25,4376.589844,4597.120117,4597.120117,2172100096
980,2017-09-07,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883,1844620032
981,2017-09-08,4605.160156,4661.0,4075.179932,4228.75,4228.75,2700890112
982,2017-09-09,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016
983,2017-09-10,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048
984,2017-09-11,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002,1557330048
985,2017-09-12,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048
986,2017-09-13,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088,2219409920
987,2017-09-14,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016
988,2017-09-15,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002,4148069888
989,2017-09-16,3637.75,3808.840088,3487.790039,3625.040039,3625.040039,1818400000
990,2017-09-17,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952
991,2017-09-18,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951,1943209984
992,2017-09-19,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032
993,2017-09-20,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951,1213830016
994,2017-09-21,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064
995,2017-09-22,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951,1194829952
996,2017-09-23,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984
997,2017-09-24,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976
998,2017-09-25,3681.580078,3950.25,3681.580078,3926.070068,3926.070068,1374210048
999,2017-09-26,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032
